mask,index,timestamp,keyframe_index,group,valid_pixel_count,retained_fraction,median_m,p90_m,p95_m,p99_m,max_m,fraction_gt_0_30,global_top1_contribution,confidence_0_fraction_m0,confidence_1_fraction_m0,confidence_2_fraction_m0,zero_valid_depth
M2_CONFIDENCE_EQ2,14,653420.101,14,0,45349,0.9226277669270834,0.010867822915315628,0.027641022205352788,0.03403896540403366,0.04386475995182981,0.062325526028871536,0.0,0.0,0.025736490885416668,0.0516357421875,0.9226277669270834,False
M0_RAW_POSITIVE,15,653420.301,15,0,49152,1.0,0.011907178908586502,0.03489648960530758,0.04308657702058545,0.5073865574598304,0.8111822009086609,0.012227376302083334,0.005038693362234518,0.057047526041666664,0.061991373697916664,0.8809611002604166,False
M1_CONFIDENCE_GE1,15,653420.301,15,0,46348,0.9429524739583334,0.011580293998122215,0.031933726742863655,0.038286379724740985,0.059134132117032834,0.18687452375888824,0.0,0.0,0.057047526041666664,0.061991373697916664,0.8809611002604166,False
M2_CONFIDENCE_EQ2,15,653420.301,15,0,43301,0.8809611002604166,0.011387336067855358,0.029751969501376152,0.03606417775154114,0.04459698870778084,0.10523488372564316,0.0,0.0,0.057047526041666664,0.061991373697916664,0.8809611002604166,False
M0_RAW_POSITIVE,16,653420.501,16,0,49152,1.0,0.014022151473909616,0.036955023929476735,0.07480949647724616,0.5691764450073236,0.8442528247833252,0.0245361328125,0.006008404160249463,0.09708658854166667,0.0509033203125,0.8520100911458334,False
M1_CONFIDENCE_GE1,16,653420.501,16,0,44380,0.9029134114583334,0.013285396620631218,0.03318407498300076,0.035969882458448406,0.049359526410698885,0.5057818293571472,0.0008337088778729157,0.0,0.09708658854166667,0.0509033203125,0.8520100911458334,False
M2_CONFIDENCE_EQ2,16,653420.501,16,0,41878,0.8520100911458334,0.013236059807240963,0.03288960047066212,0.03526198286563159,0.045268493406474625,0.061943136155605316,0.0,0.0,0.09708658854166667,0.0509033203125,0.8520100911458334,False
M0_RAW_POSITIVE,17,653420.801,17,0,49152,1.0,0.01614808663725853,0.03720325715839864,0.09026516564190364,0.387108416557312,0.7854819893836975,0.021158854166666668,0.002243644591485559,0.091552734375,0.053853352864583336,0.8545939127604166,False
M1_CONFIDENCE_GE1,17,653420.801,17,0,44652,0.908447265625,0.015403556637465954,0.030028222315013408,0.03466900698840618,0.05789420269429678,0.35574594140052795,0.00029114037445131236,0.0,0.091552734375,0.053853352864583336,0.8545939127604166,False
M2_CONFIDENCE_EQ2,17,653420.801,17,0,42005,0.8545939127604166,0.015208104625344276,0.02925191521644592,0.03282871171832084,0.042107919901609406,0.09283600747585297,0.0,0.0,0.091552734375,0.053853352864583336,0.8545939127604166,False
M0_RAW_POSITIVE,18,653421.101,18,0,49152,1.0,0.012723710853606462,0.030648980103433136,0.05354301035404195,0.13248733654618247,0.49853605031967163,0.0007120768229166666,9.506968607989656e-06,0.09401448567708333,0.0418701171875,0.8641153971354166,False
M1_CONFIDENCE_GE1,18,653421.101,18,0,44531,0.9059855143229166,0.012251661159098148,0.024986037984490395,0.030031580477952957,0.05563201010227195,0.16816598176956177,0.0,0.0,0.09401448567708333,0.0418701171875,0.8641153971354166,False
M2_CONFIDENCE_EQ2,18,653421.101,18,0,42473,0.8641153971354166,0.01208734605461359,0.023909553140401846,0.027264941483736038,0.0382647444307804,0.0626365914940834,0.0,0.0,0.09401448567708333,0.0418701171875,0.8641153971354166,False
M0_RAW_POSITIVE,19,653421.501,19,0,49152,1.0,0.007162897614762187,0.01892526019364596,0.06380679830908774,0.24759855762124044,0.4469756484031677,0.0025838216145833335,0.0,0.046183268229166664,0.02978515625,0.9240315755208334,False
M1_CONFIDENCE_GE1,19,653421.501,19,0,46882,0.9538167317708334,0.006865503964945674,0.014103151950985198,0.02051984807476399,0.06267277657985694,0.19586923718452454,0.0,0.0,0.046183268229166664,0.02978515625,0.9240315755208334,False
M2_CONFIDENCE_EQ2,19,653421.501,19,0,45418,0.9240315755208334,0.006705374922603369,0.013205972127616407,0.016556461900472646,0.03396927390247588,0.06737950444221497,0.0,0.0,0.046183268229166664,0.02978515625,0.9240315755208334,False
M0_RAW_POSITIVE,20,653421.800,20,0,49152,1.0,0.007363902172073722,0.018202301859855656,0.04149921368807553,0.11640806838870038,0.22151051461696625,0.0,0.0,0.0384521484375,0.023111979166666668,0.9384358723958334,False
M1_CONFIDENCE_GE1,20,653421.800,20,0,47262,0.9615478515625,0.0071064867079257965,0.01613963842391968,0.020967603940516704,0.0597029388695955,0.12754864990711212,0.0,0.0,0.0384521484375,0.023111979166666668,0.9384358723958334,False
M2_CONFIDENCE_EQ2,20,653421.800,20,0,46126,0.9384358723958334,0.006985432934015989,0.015410969499498606,0.018249458633363247,0.03930623643100262,0.07418598234653473,0.0,0.0,0.0384521484375,0.023111979166666668,0.9384358723958334,False
M0_RAW_POSITIVE,21,653422.100,21,0,49152,1.0,0.007930060382932425,0.027782143652439126,0.10507004000246514,0.6135604268312451,0.6995285749435425,0.039632161458333336,0.013433346643089384,0.11244710286458333,0.06630452473958333,0.8212483723958334,False
M1_CONFIDENCE_GE1,21,653422.100,21,0,43625,0.8875528971354166,0.007090875878930092,0.01639672741293907,0.020925989374518374,0.06704285293817538,0.12217233330011368,0.0,0.0,0.11244710286458333,0.06630452473958333,0.8212483723958334,False
M2_CONFIDENCE_EQ2,21,653422.100,21,0,40366,0.8212483723958334,0.006816687295213342,0.015254546888172626,0.01711667561903596,0.02928488273173565,0.1003001406788826,0.0,0.0,0.11244710286458333,0.06630452473958333,0.8212483723958334,False
M0_RAW_POSITIVE,22,653422.300,22,0,49152,1.0,0.006513744359835982,0.020793487876653683,0.1328048080205916,0.42518408298492427,0.6428428888320923,0.0223388671875,0.0020535052193257656,0.11964925130208333,0.05145263671875,0.8288981119791666,False
M1_CONFIDENCE_GE1,22,653422.300,22,0,43271,0.8803507486979166,0.006031468044966459,0.013686500489711761,0.01697162352502346,0.04843992181122336,0.2738535702228546,0.0,0.0,0.11964925130208333,0.05145263671875,0.8288981119791666,False
M2_CONFIDENCE_EQ2,22,653422.300,22,0,40742,0.8288981119791666,0.005823162384331226,0.012576996721327307,0.015170694701373558,0.02203357733786102,0.09167557954788208,0.0,0.0,0.11964925130208333,0.05145263671875,0.8288981119791666,False
M0_RAW_POSITIVE,23,653422.500,23,0,49152,1.0,0.0065880881156772375,0.016212083399295807,0.028262604493647803,0.142982028126716,0.4834360182285309,0.00048828125,9.506968607989656e-06,0.07942708333333333,0.052388509114583336,0.8681844075520834,False
M1_CONFIDENCE_GE1,23,653422.500,23,0,45248,0.9205729166666666,0.006332338321954012,0.01321456236764789,0.018991220556199558,0.08879541769623739,0.3909192979335785,0.0001326025459688826,0.0,0.07942708333333333,0.052388509114583336,0.8681844075520834,False
M2_CONFIDENCE_EQ2,23,653422.500,23,0,42673,0.8681844075520834,0.0062219430692493916,0.012070648930966855,0.015701168030500423,0.02782552398741235,0.2170437127351761,0.0,0.0,0.07942708333333333,0.052388509114583336,0.8681844075520834,False
M0_RAW_POSITIVE,24,653422.700,24,1,49152,1.0,0.005941920215263963,0.017776749655604364,0.024993174429982893,0.04743982449173898,0.07849050313234329,0.0,0.0,0.08131917317708333,0.03558349609375,0.8830973307291666,False
M1_CONFIDENCE_GE1,24,653422.700,24,1,45155,0.9186808268229166,0.0055633727461099625,0.014681991934776305,0.019514421187341178,0.02880956366658209,0.0772283524274826,0.0,0.0,0.08131917317708333,0.03558349609375,0.8830973307291666,False
M2_CONFIDENCE_EQ2,24,653422.700,24,1,43406,0.8830973307291666,0.005438413703814149,0.014007777441293001,0.01721882587298751,0.025363170821219676,0.04297826811671257,0.0,0.0,0.08131917317708333,0.03558349609375,0.8830973307291666,False
M0_RAW_POSITIVE,25,653422.900,25,1,49152,1.0,0.00719099584966898,0.02037829831242562,0.028965932037681323,0.05178941942751406,0.1702389121055603,0.0,0.0,0.09342447916666667,0.04449462890625,0.8620808919270834,False
M1_CONFIDENCE_GE1,25,653422.900,25,1,44560,0.9065755208333334,0.006705709267407656,0.016062634252011775,0.021408394817262883,0.03151311419904228,0.06293079257011414,0.0,0.0,0.09342447916666667,0.04449462890625,0.8620808919270834,False
M2_CONFIDENCE_EQ2,25,653422.900,25,1,42373,0.8620808919270834,0.006507843732833862,0.015194040909409528,0.018874332308769226,0.02869498573243617,0.0438276007771492,0.0,0.0,0.09342447916666667,0.04449462890625,0.8620808919270834,False
M0_RAW_POSITIVE,26,653423.100,26,1,49152,1.0,0.009809276089072227,0.027328933961689474,0.03492015730589628,0.07284858405590056,0.14242389798164368,0.0,0.0,0.061299641927083336,0.043314615885416664,0.8953857421875,False
M1_CONFIDENCE_GE1,26,653423.100,26,1,46139,0.9387003580729166,0.009152715094387531,0.02471553310751915,0.02900523357093334,0.04114561349153521,0.1257719248533249,0.0,0.0,0.061299641927083336,0.043314615885416664,0.8953857421875,False
M2_CONFIDENCE_EQ2,26,653423.100,26,1,44010,0.8953857421875,0.009039539843797684,0.02399143539369106,0.027750858012586817,0.03700645435601467,0.1257719248533249,0.0,0.0,0.061299641927083336,0.043314615885416664,0.8953857421875,False
M0_RAW_POSITIVE,27,653423.300,27,1,49152,1.0,0.011924755293875933,0.040455265343189245,0.04495801888406274,0.06253508307039729,0.12891940772533417,0.0,0.0,0.0216064453125,0.053365071614583336,0.9250284830729166,False
M1_CONFIDENCE_GE1,27,653423.300,27,1,48090,0.9783935546875,0.011620951816439629,0.03993533104658126,0.04456950798630712,0.06266375593841077,0.12891940772533417,0.0,0.0,0.0216064453125,0.053365071614583336,0.9250284830729166,False
M2_CONFIDENCE_EQ2,27,653423.300,27,1,45467,0.9250284830729166,0.01115120854228735,0.03911739587783814,0.04426175877451896,0.05976973056793197,0.12891940772533417,0.0,0.0,0.0216064453125,0.053365071614583336,0.9250284830729166,False
M0_RAW_POSITIVE,28,653423.600,28,1,49152,1.0,0.014130639377981424,0.043342794850468644,0.04641167167574167,0.05415817033499472,0.13038600981235504,0.0,0.0,0.0018513997395833333,0.0340576171875,0.9640909830729166,False
M1_CONFIDENCE_GE1,28,653423.600,28,1,49061,0.9981486002604166,0.014120742678642273,0.043335702270269394,0.04640038684010506,0.054036626219749466,0.13038600981235504,0.0,0.0,0.0018513997395833333,0.0340576171875,0.9640909830729166,False
M2_CONFIDENCE_EQ2,28,653423.600,28,1,47387,0.9640909830729166,0.014102507382631302,0.04338736832141877,0.04635709375143051,0.0530642706155777,0.11868090182542801,0.0,0.0,0.0018513997395833333,0.0340576171875,0.9640909830729166,False
M0_RAW_POSITIVE,29,653423.800,29,1,49152,1.0,0.018735243007540703,0.038806224986910824,0.042176139913499354,0.05040031090378761,0.1335609406232834,0.0,0.0,0.0015869140625,0.03057861328125,0.96783447265625,False
M1_CONFIDENCE_GE1,29,653423.800,29,1,49074,0.9984130859375,0.018699824810028076,0.03881127461791039,0.04217806942760944,0.050421210452914,0.1335609406232834,0.0,0.0,0.0015869140625,0.03057861328125,0.96783447265625,False
M2_CONFIDENCE_EQ2,29,653423.800,29,1,47571,0.96783447265625,0.018851114436984062,0.03882917761802673,0.042093709111213684,0.04885322600603104,0.12221918255090714,0.0,0.0,0.0015869140625,0.03057861328125,0.96783447265625,False
M0_RAW_POSITIVE,30,653424.000,30,1,49152,1.0,0.019660718739032745,0.041160644963383675,0.04468459784984589,0.06277624391019336,0.1363663524389267,0.0,0.0,0.0003255208333333333,0.0185546875,0.9811197916666666,False
M1_CONFIDENCE_GE1,30,653424.000,30,1,49136,0.9996744791666666,0.019670583307743073,0.041162284091115,0.04468483664095402,0.06278276108205325,0.1363663524389267,0.0,0.0,0.0003255208333333333,0.0185546875,0.9811197916666666,False
M2_CONFIDENCE_EQ2,30,653424.000,30,1,48224,0.9811197916666666,0.01970713399350643,0.04111521355807782,0.04458949249237776,0.06016222972422814,0.12841340899467468,0.0,0.0,0.0003255208333333333,0.0185546875,0.9811197916666666,False
M0_RAW_POSITIVE,31,653424.199,31,1,49152,1.0,0.01674928516149521,0.041061707958579066,0.04454565234482288,0.050550091676414,0.1326979100704193,0.0,0.0,0.010213216145833334,0.033772786458333336,0.9560139973958334,False
M1_CONFIDENCE_GE1,31,653424.199,31,1,48650,0.9897867838541666,0.016961772926151752,0.04114063084125519,0.044583259709179396,0.050605825372040274,0.1326979100704193,0.0,0.0,0.010213216145833334,0.033772786458333336,0.9560139973958334,False
M2_CONFIDENCE_EQ2,31,653424.199,31,1,46990,0.9560139973958334,0.017674563452601433,0.041308033466339114,0.04462658427655696,0.050392625704407695,0.12426968663930893,0.0,0.0,0.010213216145833334,0.033772786458333336,0.9560139973958334,False
M0_RAW_POSITIVE,32,653424.399,32,1,49152,1.0,0.010862326249480247,0.04431125000119209,0.05026346817612647,0.055811560004949426,0.13064508140087128,0.0,0.0,0.008646647135416666,0.030721028645833332,0.96063232421875,False
M1_CONFIDENCE_GE1,32,653424.399,32,1,48727,0.9913533528645834,0.010785819962620735,0.04438283443450928,0.050288687273859975,0.05600638583302495,0.13064508140087128,0.0,0.0,0.008646647135416666,0.030721028645833332,0.96063232421875,False
M2_CONFIDENCE_EQ2,32,653424.399,32,1,47217,0.96063232421875,0.010614162310957909,0.04433768168091774,0.0501723013818264,0.05418035939335821,0.11848220229148865,0.0,0.0,0.008646647135416666,0.030721028645833332,0.96063232421875,False
M0_RAW_POSITIVE,33,653424.599,33,1,49152,1.0,0.010315521154552698,0.038215070590376855,0.04381682723760604,0.05913562335073947,0.133016899228096,0.0,0.0,0.0091552734375,0.025736490885416668,0.9651082356770834,False
M1_CONFIDENCE_GE1,33,653424.599,33,1,48702,0.9908447265625,0.01025540055707097,0.03793836496770382,0.043594693578779695,0.05723535262048242,0.133016899228096,0.0,0.0,0.0091552734375,0.025736490885416668,0.9651082356770834,False
M2_CONFIDENCE_EQ2,33,653424.599,33,1,47437,0.9651082356770834,0.010103949345648289,0.037627834081649804,0.04329725056886673,0.05503702029585837,0.12591181695461273,0.0,0.0,0.0091552734375,0.025736490885416668,0.9651082356770834,False
M0_RAW_POSITIVE,34,653424.799,34,1,49152,1.0,0.008882913272827864,0.025154834426939488,0.03187968004494905,0.06222643453627825,0.12729838490486145,0.0,0.0,0.033955891927083336,0.032206217447916664,0.933837890625,False
M1_CONFIDENCE_GE1,34,653424.799,34,1,47483,0.9660441080729166,0.008710978552699089,0.024651774391531947,0.03077810574322941,0.06271267086267472,0.12729838490486145,0.0,0.0,0.033955891927083336,0.032206217447916664,0.933837890625,False
M2_CONFIDENCE_EQ2,34,653424.799,34,1,45900,0.933837890625,0.008469311986118555,0.02379146795719862,0.0287947155535221,0.05265646208077673,0.12729838490486145,0.0,0.0,0.033955891927083336,0.032206217447916664,0.933837890625,False
M0_RAW_POSITIVE,35,653424.999,35,1,49152,1.0,0.00907690916210413,0.03373823985457421,0.054677915014326506,0.1070027630776164,0.4776811897754669,0.0002848307291666667,0.0,0.10154215494791667,0.072021484375,0.8264363606770834,False
M1_CONFIDENCE_GE1,35,653424.999,35,1,44161,0.8984578450520834,0.008479224517941475,0.027466723695397377,0.04071399196982384,0.08554118424654023,0.20040197670459747,0.0,0.0,0.10154215494791667,0.072021484375,0.8264363606770834,False
M2_CONFIDENCE_EQ2,35,653424.999,35,1,40621,0.8264363606770834,0.007924600504338741,0.024490466341376305,0.03241875767707825,0.07418427467346203,0.1415841430425644,0.0,0.0,0.10154215494791667,0.072021484375,0.8264363606770834,False
M0_RAW_POSITIVE,36,653425.199,36,1,49152,1.0,0.008156982250511646,0.05468039363622666,0.10245058573782426,0.20038830190896964,0.5500463843345642,0.001220703125,4.7534843039948285e-05,0.061543782552083336,0.08555094401041667,0.8529052734375,False
M1_CONFIDENCE_GE1,36,653425.199,36,1,46127,0.9384562174479166,0.007581738289445639,0.039939905703067796,0.08735219612717622,0.18287748724222158,0.5500463843345642,0.0001517549374552865,0.0,0.061543782552083336,0.08555094401041667,0.8529052734375,False
M2_CONFIDENCE_EQ2,36,653425.199,36,1,41922,0.8529052734375,0.0066228825598955154,0.024015181511640556,0.0502485372126102,0.14179111525416382,0.26823145151138306,0.0,0.0,0.061543782552083336,0.08555094401041667,0.8529052734375,False
M0_RAW_POSITIVE,37,653425.499,37,1,49152,1.0,0.011196063831448555,0.043522300571203244,0.07974101901054376,0.1803153288364409,0.4451110363006592,0.0006306966145833334,0.0,0.051717122395833336,0.07698567708333333,0.8712972005208334,False
M1_CONFIDENCE_GE1,37,653425.499,37,1,46610,0.9482828776041666,0.010715499520301819,0.03744342029094696,0.06063467524945728,0.16816489189863187,0.3311154544353485,8.58184938854323e-05,0.0,0.051717122395833336,0.07698567708333333,0.8712972005208334,False
M2_CONFIDENCE_EQ2,37,653425.499,37,1,42826,0.8712972005208334,0.010167722124606371,0.03526722081005573,0.04610795248299837,0.15939439833164215,0.26969316601753235,0.0,0.0,0.051717122395833336,0.07698567708333333,0.8712972005208334,False
M0_RAW_POSITIVE,38,653425.699,38,1,49152,1.0,0.014474675059318542,0.06900110542774203,0.10856850482523439,0.16258818909525868,0.49320662021636963,0.0003458658854166667,9.506968607989656e-06,0.08626302083333333,0.12192789713541667,0.79180908203125,False
M1_CONFIDENCE_GE1,38,653425.699,38,1,44912,0.9137369791666666,0.01350442599505186,0.050821471214294436,0.08268760964274402,0.14269180282950394,0.49320662021636963,2.2265764161026006e-05,0.0,0.08626302083333333,0.12192789713541667,0.79180908203125,False
M2_CONFIDENCE_EQ2,38,653425.699,38,1,38919,0.79180908203125,0.012957275845110416,0.0361834965646267,0.061382278054952576,0.13134397327899933,0.2292376160621643,0.0,0.0,0.08626302083333333,0.12192789713541667,0.79180908203125,False
M0_RAW_POSITIVE,39,653425.899,39,1,49152,1.0,0.012948446441441774,0.08728623092174538,0.14572354033589358,0.2212490215897559,0.5543659925460815,0.00079345703125,1.9013937215979313e-05,0.15167236328125,0.11275227864583333,0.7355753580729166,False
M1_CONFIDENCE_GE1,39,653425.899,39,1,41697,0.84832763671875,0.011312862858176231,0.036924210935831085,0.060770914703607494,0.12470186054706577,0.2225458174943924,0.0,0.0,0.15167236328125,0.11275227864583333,0.7355753580729166,False
M2_CONFIDENCE_EQ2,39,653425.899,39,1,36155,0.7355753580729166,0.010601943358778954,0.03177201747894288,0.03611644878983495,0.07359242781996726,0.16705667972564697,0.0,0.0,0.15167236328125,0.11275227864583333,0.7355753580729166,False
M0_RAW_POSITIVE,40,653426.099,40,1,49152,1.0,0.009126494638621807,0.044234482198953644,0.07746174372732635,0.1604119993746272,0.49189600348472595,0.00042724609375,9.506968607989656e-06,0.08323160807291667,0.05108642578125,0.8656819661458334,False
M1_CONFIDENCE_GE1,40,653426.099,40,1,45061,0.9167683919270834,0.008167831227183342,0.02959723398089409,0.044946424663066864,0.09152389913797405,0.17663797736167908,0.0,0.0,0.08323160807291667,0.05108642578125,0.8656819661458334,False
M2_CONFIDENCE_EQ2,40,653426.099,40,1,42550,0.8656819661458334,0.007801060564815998,0.027569054067134856,0.03545807767659425,0.07779981173574944,0.16729727387428284,0.0,0.0,0.08323160807291667,0.05108642578125,0.8656819661458334,False
M0_RAW_POSITIVE,41,653426.299,41,1,49152,1.0,0.012858114670962095,0.07692209333181385,0.13282552883028984,0.2355851875245571,0.45303744077682495,0.0024007161458333335,0.0,0.161865234375,0.12579345703125,0.71234130859375,False
M1_CONFIDENCE_GE1,41,653426.299,41,1,41196,0.838134765625,0.010843017604202032,0.03614405170083046,0.061508855782449245,0.10362687632441525,0.22619834542274475,0.0,0.0,0.161865234375,0.12579345703125,0.71234130859375,False
M2_CONFIDENCE_EQ2,41,653426.299,41,1,35013,0.71234130859375,0.009931626729667187,0.029257142171263694,0.03448611274361612,0.06832656502723691,0.11077378690242767,0.0,0.0,0.161865234375,0.12579345703125,0.71234130859375,False
M0_RAW_POSITIVE,42,653426.499,42,2,49152,1.0,0.016927246935665607,0.07111586034297944,0.12991136014461516,0.24486027151346204,0.4757120907306671,0.00244140625,0.0,0.17232259114583334,0.11590576171875,0.7117716471354166,False
M1_CONFIDENCE_GE1,42,653426.499,42,2,40682,0.8276774088541666,0.016131346113979816,0.04599091336131096,0.07582602165639396,0.17282584056258238,0.2744784951210022,0.0,0.0,0.17232259114583334,0.11590576171875,0.7117716471354166,False
M2_CONFIDENCE_EQ2,42,653426.499,42,2,34985,0.7117716471354166,0.015377227216959,0.0360628753900528,0.05236611142754543,0.11073623359202973,0.2083067148923874,0.0,0.0,0.17232259114583334,0.11590576171875,0.7117716471354166,False
M0_RAW_POSITIVE,43,653426.598,43,2,49152,1.0,0.01711492706090212,0.07390168085694315,0.11580436863005153,0.23351096406578992,0.5384024977684021,0.003173828125,5.704181164793794e-05,0.20068359375,0.153564453125,0.645751953125,False
M1_CONFIDENCE_GE1,43,653426.598,43,2,39288,0.79931640625,0.013760798145085573,0.03398694507777692,0.050870970636606234,0.10734091319143767,0.2874859571456909,0.0,0.0,0.20068359375,0.153564453125,0.645751953125,False
M2_CONFIDENCE_EQ2,43,653426.598,43,2,31740,0.645751953125,0.012963298242539167,0.028323180601000787,0.03367868196219206,0.0580566019192338,0.15074372291564941,0.0,0.0,0.20068359375,0.153564453125,0.645751953125,False
M0_RAW_POSITIVE,44,653426.798,44,2,49152,1.0,0.018335345201194286,0.10773351266980176,0.18546387478709217,0.5429168534278865,0.734715461730957,0.025187174479166668,0.006236571406841215,0.18064371744791666,0.17624918619791666,0.6431070963541666,False
M1_CONFIDENCE_GE1,44,653426.798,44,2,40273,0.8193562825520834,0.015201578848063946,0.05061562210321426,0.09803083389997487,0.19644752919673902,0.43941980600357056,0.0005711022272986865,0.0,0.18064371744791666,0.17624918619791666,0.6431070963541666,False
M2_CONFIDENCE_EQ2,44,653426.798,44,2,31610,0.6431070963541666,0.01330634206533432,0.03500509560108186,0.04603077732026575,0.15151505678892135,0.2372807264328003,0.0,0.0,0.18064371744791666,0.17624918619791666,0.6431070963541666,False
M0_RAW_POSITIVE,45,653426.998,45,2,49152,1.0,0.023178082890808582,0.08137996494770051,0.1301316387951373,0.2621627989411348,0.6627589464187622,0.006795247395833333,0.00029471602684767934,0.12904866536458334,0.16707356770833334,0.7038777669270834,False
M1_CONFIDENCE_GE1,45,653426.998,45,2,42809,0.8709513346354166,0.020533008500933647,0.03665819764137269,0.07881203740835188,0.1445837295055388,0.496568888425827,0.00014015744352823003,0.0,0.12904866536458334,0.16707356770833334,0.7038777669270834,False
M2_CONFIDENCE_EQ2,45,653426.998,45,2,34597,0.7038777669270834,0.01868356205523014,0.03339620083570482,0.03531893268227576,0.11899815589189534,0.1755194067955017,0.0,0.0,0.12904866536458334,0.16707356770833334,0.7038777669270834,False
M0_RAW_POSITIVE,46,653427.198,46,2,49152,1.0,0.025466113351285458,0.044066361337900165,0.08337845169007768,0.15795340389013288,0.4974900782108307,0.00022379557291666666,1.9013937215979313e-05,0.12294514973958333,0.139404296875,0.7376505533854166,False
M1_CONFIDENCE_GE1,46,653427.198,46,2,43109,0.8770548502604166,0.024279730394482613,0.03608107715845109,0.04544280022382736,0.13837755560874934,0.2970694899559021,0.0,0.0,0.12294514973958333,0.139404296875,0.7376505533854166,False
M2_CONFIDENCE_EQ2,46,653427.198,46,2,36257,0.7376505533854166,0.02364015020430088,0.03369325697422028,0.03619486317038535,0.04406860664486886,0.2114974707365036,0.0,0.0,0.12294514973958333,0.139404296875,0.7376505533854166,False
M0_RAW_POSITIVE,47,653427.398,47,2,49152,1.0,0.02576467115432024,0.03949858210980892,0.0485467867925763,0.14837574720382676,0.516979992389679,0.0001220703125,9.506968607989656e-06,0.0849609375,0.06846110026041667,0.8465779622395834,False
M1_CONFIDENCE_GE1,47,653427.398,47,2,44976,0.9150390625,0.025096412748098373,0.03629886358976364,0.039473346434533596,0.09853631444275379,0.2471592277288437,0.0,0.0,0.0849609375,0.06846110026041667,0.8465779622395834,False
M2_CONFIDENCE_EQ2,47,653427.398,47,2,41611,0.8465779622395834,0.02481660060584545,0.03496360406279564,0.03775547072291374,0.04116591997444631,0.06283711642026901,0.0,0.0,0.0849609375,0.06846110026041667,0.8465779622395834,False
M0_RAW_POSITIVE,48,653427.598,48,2,49152,1.0,0.02202316652983427,0.034078456833958624,0.038930329121649246,0.10200854994356626,0.23062336444854736,0.0,0.0,0.08644612630208333,0.031392415364583336,0.8821614583333334,False
M1_CONFIDENCE_GE1,48,653427.598,48,2,44903,0.9135538736979166,0.02184469811618328,0.032616954296827316,0.03507136888802052,0.03973749615252019,0.08293745666742325,0.0,0.0,0.08644612630208333,0.031392415364583336,0.8821614583333334,False
M2_CONFIDENCE_EQ2,48,653427.598,48,2,43360,0.8821614583333334,0.02200012467801571,0.03268904536962509,0.03512511160224676,0.03976766068488358,0.04726272448897362,0.0,0.0,0.08644612630208333,0.031392415364583336,0.8821614583333334,False
M0_RAW_POSITIVE,49,653427.798,49,2,49152,1.0,0.018289901316165924,0.02972860261797905,0.0338208032771945,0.06359228439629068,0.34682899713516235,0.00030517578125,0.0,0.036539713541666664,0.029459635416666668,0.9340006510416666,False
M1_CONFIDENCE_GE1,49,653427.798,49,2,47356,0.9634602864583334,0.018263135105371475,0.028813778422772884,0.03255284857004881,0.0369859954342246,0.33466848731040955,6.334994509671425e-05,0.0,0.036539713541666664,0.029459635416666668,0.9340006510416666,False
M2_CONFIDENCE_EQ2,49,653427.798,49,2,45908,0.9340006510416666,0.018348030745983124,0.028527531214058408,0.03221135903149843,0.03623590648174286,0.11496290564537048,0.0,0.0,0.036539713541666664,0.029459635416666668,0.9340006510416666,False
M0_RAW_POSITIVE,50,653427.998,50,2,49152,1.0,0.013659747783094645,0.026276369951665404,0.030242669954895957,0.07210600063204753,0.2691783607006073,0.0,0.0,0.06648763020833333,0.13472493489583334,0.7987874348958334,False
M1_CONFIDENCE_GE1,50,653427.998,50,2,45884,0.9335123697916666,0.013009225483983755,0.025165897980332377,0.027554163243621584,0.04575326226651667,0.1346684992313385,0.0,0.0,0.06648763020833333,0.13472493489583334,0.7987874348958334,False
M2_CONFIDENCE_EQ2,50,653427.998,50,2,39262,0.7987874348958334,0.012990666553378105,0.024320472404360773,0.02633858509361743,0.029993760157376523,0.11390368640422821,0.0,0.0,0.06648763020833333,0.13472493489583334,0.7987874348958334,False
M0_RAW_POSITIVE,51,653428.198,51,2,49152,1.0,0.00867588771507144,0.023653099499642852,0.028733906522393222,0.06394418269395827,0.19442950189113617,0.0,0.0,0.024658203125,0.06451416015625,0.91082763671875,False
M1_CONFIDENCE_GE1,51,653428.198,51,2,47940,0.975341796875,0.008410053793340921,0.0231257788836956,0.028146200254559516,0.059305280186235904,0.18565277755260468,0.0,0.0,0.024658203125,0.06451416015625,0.91082763671875,False
M2_CONFIDENCE_EQ2,51,653428.198,51,2,44769,0.91082763671875,0.00803542509675026,0.02236489802598954,0.026956596970558164,0.046042577177286145,0.1176607608795166,0.0,0.0,0.024658203125,0.06451416015625,0.91082763671875,False
M0_RAW_POSITIVE,52,653428.498,52,2,49152,1.0,0.009148625656962395,0.027477169968187814,0.032300591655075546,0.07914314553141585,0.2169186770915985,0.0,0.0,0.012736002604166666,0.053914388020833336,0.933349609375,False
M1_CONFIDENCE_GE1,52,653428.498,52,2,48526,0.9872639973958334,0.009051240980625153,0.027175111696124077,0.03149339649826288,0.07936002314090729,0.2169186770915985,0.0,0.0,0.012736002604166666,0.053914388020833336,0.933349609375,False
M2_CONFIDENCE_EQ2,52,653428.498,52,2,45876,0.933349609375,0.008762204088270664,0.026476994156837463,0.030236652120947838,0.07198288850486279,0.12231435626745224,0.0,0.0,0.012736002604166666,0.053914388020833336,0.933349609375,False
