tail,frame_index,timestamp,group,tail_pixel_count,contribution_fraction
TAIL_010_PERCENT,61,653431.496,2,1343,0.012767858840530109
TAIL_010_PERCENT,62,653431.796,2,80,0.0007605574886391726
TAIL_010_PERCENT,63,653432.096,2,1535,0.014593196813264122
TAIL_010_PERCENT,64,653432.496,2,0,0.0
TAIL_010_PERCENT,65,653432.696,2,1,9.506968607989656e-06
TAIL_010_PERCENT,66,653432.896,2,108,0.0010267526096628828
TAIL_010_PERCENT,67,653432.996,2,6,5.704181164793794e-05
TAIL_010_PERCENT,68,653433.196,2,0,0.0
TAIL_010_PERCENT,69,653433.396,2,0,0.0
TAIL_010_PERCENT,70,653433.596,2,4,3.8027874431958625e-05
TAIL_010_PERCENT,71,653433.796,2,12,0.00011408362329587588
TAIL_010_PERCENT,72,653434.295,2,0,0.0
TAIL_010_PERCENT,73,653434.495,2,4,3.8027874431958625e-05
TAIL_010_PERCENT,74,653434.695,2,14,0.00013309756051185518
TAIL_010_PERCENT,75,653434.895,2,65,0.0006179529595193277
TAIL_010_PERCENT,76,653435.095,2,15732,0.14956363014089327
TAIL_010_PERCENT,77,653435.295,2,16713,0.15888996634533112
TAIL_010_PERCENT,78,653435.595,2,19653,0.1868404540528207
TAIL_010_PERCENT,79,653435.795,2,18511,0.17598349590249654
TAIL_010_PERCENT,80,653435.995,2,0,0.0
TAIL_010_PERCENT,81,653436.195,2,0,0.0
TAIL_010_PERCENT,82,653436.494,2,0,0.0
TAIL_010_PERCENT,83,653436.694,2,0,0.0
TAIL_010_PERCENT,84,653436.911,3,0,0.0
TAIL_010_PERCENT,85,653440.210,6,0,0.0
TAIL_010_PERCENT,86,653440.310,6,0,0.0
TAIL_010_PERCENT,87,653444.708,9,0,0.0
TAIL_010_PERCENT,88,653444.808,9,11,0.00010457665468788622
TAIL_010_PERCENT,89,653445.008,9,0,0.0
TAIL_010_PERCENT,90,653445.208,9,0,0.0
TAIL_010_PERCENT,91,653445.408,9,0,0.0
TAIL_010_PERCENT,92,653445.707,9,0,0.0
TAIL_010_PERCENT,93,653446.207,9,0,0.0
TAIL_010_PERCENT,94,653446.407,9,0,0.0
TAIL_010_PERCENT,95,653446.607,9,0,0.0
TAIL_010_PERCENT,96,653446.807,9,0,0.0
TAIL_010_PERCENT,97,653447.007,9,0,0.0
TAIL_010_PERCENT,98,653447.207,9,0,0.0
TAIL_010_PERCENT,99,653447.407,9,0,0.0
TAIL_010_PERCENT,100,653447.707,9,0,0.0
TAIL_010_PERCENT,101,653448.106,9,0,0.0
TAIL_010_PERCENT,102,653448.306,9,0,0.0
TAIL_010_PERCENT,103,653448.506,9,0,0.0
TAIL_010_PERCENT,104,653448.606,9,0,0.0
TAIL_010_PERCENT,105,653448.706,9,0,0.0
TAIL_010_PERCENT,106,653448.906,9,0,0.0
TAIL_010_PERCENT,107,653449.106,9,0,0.0
TAIL_010_PERCENT,108,653449.406,9,0,0.0
TAIL_010_PERCENT,109,653450.106,9,0,0.0
TAIL_010_PERCENT,110,653450.206,9,0,0.0
TAIL_010_PERCENT,111,653452.205,11,367,0.003489057479132204
TAIL_010_PERCENT,112,653452.305,11,476,0.004525317057403076
TAIL_010_PERCENT,113,653452.505,11,245,0.0023292073089574658
TAIL_010_PERCENT,114,653452.705,11,92,0.0008746411119350484
TAIL_010_PERCENT,115,653453.004,11,368,0.0034985644477401935
TAIL_010_PERCENT,116,653453.204,11,913,0.008679862339094556
TAIL_010_PERCENT,117,653453.404,11,200,0.0019013937215979313
TAIL_010_PERCENT,118,653453.804,11,239,0.002272165497309528
TAIL_010_PERCENT,119,653454.004,11,313,0.0029756811743007626
TAIL_010_PERCENT,120,653454.204,12,1045,0.009934782195349191
TAIL_010_PERCENT,121,653454.404,12,9,8.556271747190691e-05
TAIL_010_PERCENT,122,653454.504,12,0,0.0
TAIL_010_PERCENT,123,653454.604,12,0,0.0
TAIL_010_PERCENT,124,653454.804,12,0,0.0
TAIL_010_PERCENT,125,653455.004,12,0,0.0
TAIL_010_PERCENT,126,653455.204,12,0,0.0
TAIL_010_PERCENT,127,653455.403,12,0,0.0
TAIL_010_PERCENT,128,653455.603,12,0,0.0
TAIL_010_PERCENT,129,653455.903,12,0,0.0
TAIL_010_PERCENT,130,653456.103,12,0,0.0
TAIL_010_PERCENT,131,653456.303,12,0,0.0
TAIL_010_PERCENT,132,653456.503,12,0,0.0
TAIL_010_PERCENT,133,653456.703,12,0,0.0
TAIL_010_PERCENT,134,653457.003,12,8,7.605574886391725e-05
TAIL_010_PERCENT,135,653457.203,12,0,0.0
TAIL_010_PERCENT,136,653457.403,12,20,0.00019013937215979314
TAIL_010_PERCENT,137,653457.603,12,296,0.0028140627079649384
TAIL_010_PERCENT,138,653457.902,12,288,0.002738006959101021
TAIL_010_PERCENT,139,653458.502,12,373,0.0035460992907801418
TAIL_010_PERCENT,140,653458.702,12,300,0.002852090582396897
TAIL_010_PERCENT,141,653458.902,12,297,0.002823569676572928
TAIL_010_PERCENT,142,653459.102,12,0,0.0
TAIL_010_PERCENT,143,653459.302,12,0,0.0
TAIL_010_PERCENT,144,653459.602,12,0,0.0
TAIL_010_PERCENT,145,653459.902,12,0,0.0
TAIL_010_PERCENT,146,653460.202,12,0,0.0
TAIL_010_PERCENT,147,653460.401,12,0,0.0
TAIL_010_PERCENT,148,653460.701,12,0,0.0
TAIL_010_PERCENT,149,653460.901,12,0,0.0
TAIL_010_PERCENT,150,653461.101,12,0,0.0
TAIL_010_PERCENT,151,653461.301,12,0,0.0
TAIL_010_PERCENT,152,653461.401,12,0,0.0
TAIL_010_PERCENT,153,653461.601,12,0,0.0
TAIL_010_PERCENT,154,653461.801,12,0,0.0
TAIL_010_PERCENT,155,653462.001,12,0,0.0
TAIL_010_PERCENT,156,653462.201,12,0,0.0
TAIL_010_PERCENT,157,653462.401,12,0,0.0
TAIL_010_PERCENT,158,653462.601,12,69,0.0006559808339512863
TAIL_010_PERCENT,159,653462.800,12,0,0.0
TAIL_010_PERCENT,160,653463.000,12,0,0.0
TAIL_010_PERCENT,161,653463.200,12,14,0.00013309756051185518
TAIL_010_PERCENT,162,653463.500,12,0,0.0
TAIL_010_PERCENT,163,653463.700,12,0,0.0
TAIL_010_PERCENT,164,653463.900,12,1610,0.015306219458863346
TAIL_010_PERCENT,165,653464.100,12,2307,0.021932576578632137
TAIL_010_PERCENT,166,653464.300,12,415,0.0039453919723157075
TAIL_010_PERCENT,167,653464.500,12,0,0.0
TAIL_010_PERCENT,168,653464.700,12,0,0.0
TAIL_010_PERCENT,169,653464.900,12,0,0.0
TAIL_010_PERCENT,170,653465.200,12,0,0.0
TAIL_010_PERCENT,171,653465.499,12,0,0.0
TAIL_010_PERCENT,172,653465.699,12,0,0.0
TAIL_010_PERCENT,173,653465.799,12,142,0.0013499895423345312
TAIL_010_PERCENT,174,653465.899,12,2325,0.022103702013575952
TAIL_010_PERCENT,175,653466.099,12,1036,0.009849219477877284
TAIL_010_PERCENT,176,653466.299,12,212,0.002015477344893807
TAIL_010_PERCENT,177,653466.499,12,663,0.006303120187097142
TAIL_010_PERCENT,178,653466.699,12,311,0.0029566672370847833
TAIL_010_PERCENT,179,653467.299,12,995,0.009459433764949707
TAIL_010_PERCENT,180,653467.499,12,2856,0.027151902344418458
TAIL_010_PERCENT,181,653467.599,12,103,0.0009792177666229345
TAIL_010_PERCENT,182,653467.698,12,2811,0.026724088757058923
TAIL_010_PERCENT,183,653467.798,12,3511,0.03337896678265168
TAIL_010_PERCENT,184,653467.898,12,43,0.0004087996501435552
TAIL_010_PERCENT,185,653467.998,12,0,0.0
TAIL_010_PERCENT,186,653468.198,12,0,0.0
TAIL_010_PERCENT,187,653468.398,12,0,0.0
TAIL_010_PERCENT,188,653468.898,12,0,0.0
TAIL_010_PERCENT,189,653469.098,12,0,0.0
TAIL_010_PERCENT,190,653469.298,12,0,0.0
TAIL_010_PERCENT,191,653469.498,12,677,0.006436217747608997
TAIL_010_PERCENT,192,653469.698,12,740,0.0070351567699123456
TAIL_010_PERCENT,193,653469.998,12,0,0.0
TAIL_010_PERCENT,194,653470.297,12,0,0.0
TAIL_010_PERCENT,195,653470.597,12,255,0.0024242769950373623
TAIL_010_PERCENT,196,653470.897,12,0,0.0
TAIL_010_PERCENT,197,653471.197,12,0,0.0
TAIL_010_PERCENT,198,653471.597,12,0,0.0
TAIL_010_PERCENT,199,653471.897,12,0,0.0
TAIL_010_PERCENT,200,653472.097,12,0,0.0
TAIL_010_PERCENT,201,653472.297,12,0,0.0
TAIL_010_PERCENT,202,653472.497,12,0,0.0
TAIL_010_PERCENT,203,653472.696,12,0,0.0
TAIL_010_PERCENT,204,653472.896,12,0,0.0
TAIL_010_PERCENT,205,653473.096,12,0,0.0
TAIL_010_PERCENT,206,653473.296,12,0,0.0
TAIL_010_PERCENT,207,653473.496,12,0,0.0
TAIL_010_PERCENT,208,653473.696,12,0,0.0
TAIL_010_PERCENT,209,653473.896,12,0,0.0
TAIL_010_PERCENT,210,653474.296,12,0,0.0
TAIL_010_PERCENT,211,653474.596,12,0,0.0
TAIL_010_PERCENT,212,653474.896,12,0,0.0
TAIL_010_PERCENT,213,653475.195,12,0,0.0
TAIL_GT_030,0,653418.418,0,0,0.0
TAIL_GT_030,1,653418.602,0,0,0.0
TAIL_GT_030,2,653418.702,0,0,0.0
TAIL_GT_030,3,653418.802,0,0,0.0
TAIL_GT_030,4,653418.902,0,0,0.0
TAIL_GT_030,5,653419.002,0,0,0.0
TAIL_GT_030,6,653419.102,0,0,0.0
TAIL_GT_030,7,653419.201,0,0,0.0
TAIL_GT_030,8,653419.301,0,0,0.0
TAIL_GT_030,9,653419.401,0,0,0.0
TAIL_GT_030,10,653419.501,0,0,0.0
TAIL_GT_030,11,653419.601,0,0,0.0
TAIL_GT_030,12,653419.701,0,0,0.0
TAIL_GT_030,13,653419.901,0,3,1.2266376635005785e-05
TAIL_GT_030,14,653420.101,0,298,0.0012184600790772413
TAIL_GT_030,15,653420.301,0,601,0.002457364119212826
TAIL_GT_030,16,653420.501,0,1206,0.004931083407272325
TAIL_GT_030,17,653420.801,0,1040,0.004252343900135339
TAIL_GT_030,18,653421.101,0,35,0.00014310772740840083
TAIL_GT_030,19,653421.501,0,127,0.0005192766108819116
TAIL_GT_030,20,653421.800,0,0,0.0
TAIL_GT_030,21,653422.100,0,1948,0.007964967228330424
TAIL_GT_030,22,653422.300,0,1098,0.004489493848412117
TAIL_GT_030,23,653422.500,0,24,9.813101308004628e-05
TAIL_GT_030,24,653422.700,1,0,0.0
TAIL_GT_030,25,653422.900,1,0,0.0
TAIL_GT_030,26,653423.100,1,0,0.0
TAIL_GT_030,27,653423.300,1,0,0.0
TAIL_GT_030,28,653423.600,1,0,0.0
TAIL_GT_030,29,653423.800,1,0,0.0
TAIL_GT_030,30,653424.000,1,0,0.0
TAIL_GT_030,31,653424.199,1,0,0.0
TAIL_GT_030,32,653424.399,1,0,0.0
TAIL_GT_030,33,653424.599,1,0,0.0
TAIL_GT_030,34,653424.799,1,0,0.0
TAIL_GT_030,35,653424.999,1,14,5.724309096336033e-05
TAIL_GT_030,36,653425.199,1,60,0.0002453275327001157
TAIL_GT_030,37,653425.499,1,31,0.00012675255856172646
TAIL_GT_030,38,653425.699,1,17,6.950946759836612e-05
TAIL_GT_030,39,653425.899,1,39,0.0001594628962550752
TAIL_GT_030,40,653426.099,1,21,8.58646364450405e-05
TAIL_GT_030,41,653426.299,1,118,0.00048247748097689425
TAIL_GT_030,42,653426.499,2,120,0.0004906550654002315
TAIL_GT_030,43,653426.598,2,156,0.0006378515850203008
TAIL_GT_030,44,653426.798,2,1238,0.005061924758045721
TAIL_GT_030,45,653426.998,2,334,0.0013656565986973107
TAIL_GT_030,46,653427.198,2,11,4.497671432835455e-05
TAIL_GT_030,47,653427.398,2,6,2.453275327001157e-05
TAIL_GT_030,48,653427.598,2,0,0.0
TAIL_GT_030,49,653427.798,2,15,6.133188317502893e-05
TAIL_GT_030,50,653427.998,2,0,0.0
TAIL_GT_030,51,653428.198,2,0,0.0
TAIL_GT_030,52,653428.498,2,0,0.0
TAIL_GT_030,53,653428.898,2,0,0.0
TAIL_GT_030,54,653429.097,2,176,0.0007196274292536728
TAIL_GT_030,55,653429.397,2,49,0.00020035081837176116
TAIL_GT_030,56,653429.897,2,515,0.0021057279890093266
TAIL_GT_030,57,653430.097,2,699,0.002858065755956348
TAIL_GT_030,58,653430.497,2,1275,0.005213210069877459
TAIL_GT_030,59,653431.097,2,738,0.003017528652211423
TAIL_GT_030,60,653431.297,2,196,0.0008014032734870447
TAIL_GT_030,61,653431.496,2,3753,0.015345237170392238
TAIL_GT_030,62,653431.796,2,783,0.00320152430173651
TAIL_GT_030,63,653432.096,2,4036,0.01650236536629445
TAIL_GT_030,64,653432.496,2,230,0.0009404222086837769
TAIL_GT_030,65,653432.696,2,2639,0.010790322646593423
TAIL_GT_030,66,653432.896,2,522,0.002134349534491007
TAIL_GT_030,67,653432.996,2,398,0.0016273393002441008
TAIL_GT_030,68,653433.196,2,36,0.00014719651962006943
TAIL_GT_030,69,653433.396,2,53,0.00021670598721843556
TAIL_GT_030,70,653433.596,2,108,0.00044158955886020826
TAIL_GT_030,71,653433.796,2,13,5.315429875169174e-05
TAIL_GT_030,72,653434.295,2,32,0.00013084135077339503
TAIL_GT_030,73,653434.495,2,77,0.00031483700029848183
TAIL_GT_030,74,653434.695,2,79,0.000323014584721819
TAIL_GT_030,75,653434.895,2,665,0.002719046820759616
TAIL_GT_030,76,653435.095,2,30301,0.1238944928057701
TAIL_GT_030,77,653435.295,2,36429,0.14895061147887526
TAIL_GT_030,78,653435.595,2,39277,0.16059549169770743
TAIL_GT_030,79,653435.795,2,38750,0.15844069820215806
TAIL_GT_030,80,653435.995,2,131,0.000535631779728586
TAIL_GT_030,81,653436.195,2,104,0.0004252343900135339
TAIL_GT_030,82,653436.494,2,270,0.0011039738971505206
TAIL_GT_030,83,653436.694,2,1,4.088792211668595e-06
TAIL_GT_030,84,653436.911,3,75,0.00030665941587514463
TAIL_GT_030,85,653440.210,6,5,2.0443961058342975e-05
TAIL_GT_030,86,653440.310,6,308,0.0012593480011939273
TAIL_GT_030,87,653444.708,9,81,0.0003311921691451562
TAIL_GT_030,88,653444.808,9,1548,0.006329450343662986
TAIL_GT_030,89,653445.008,9,333,0.001361567806485642
TAIL_GT_030,90,653445.208,9,15,6.133188317502893e-05
TAIL_GT_030,91,653445.408,9,3,1.2266376635005785e-05
TAIL_GT_030,92,653445.707,9,7,2.8621545481680166e-05
TAIL_GT_030,93,653446.207,9,0,0.0
TAIL_GT_030,94,653446.407,9,0,0.0
TAIL_GT_030,95,653446.607,9,0,0.0
TAIL_GT_030,96,653446.807,9,0,0.0
TAIL_GT_030,97,653447.007,9,0,0.0
TAIL_GT_030,98,653447.207,9,0,0.0
TAIL_GT_030,99,653447.407,9,0,0.0
TAIL_GT_030,100,653447.707,9,0,0.0
TAIL_GT_030,101,653448.106,9,0,0.0
TAIL_GT_030,102,653448.306,9,1,4.088792211668595e-06
TAIL_GT_030,103,653448.506,9,0,0.0
TAIL_GT_030,104,653448.606,9,0,0.0
TAIL_GT_030,105,653448.706,9,0,0.0
TAIL_GT_030,106,653448.906,9,0,0.0
TAIL_GT_030,107,653449.106,9,0,0.0
TAIL_GT_030,108,653449.406,9,0,0.0
TAIL_GT_030,109,653450.106,9,0,0.0
TAIL_GT_030,110,653450.206,9,0,0.0
TAIL_GT_030,111,653452.205,11,1818,0.007433424240813506
TAIL_GT_030,112,653452.305,11,1574,0.0064357589411663686
TAIL_GT_030,113,653452.505,11,807,0.0032996553148165564
TAIL_GT_030,114,653452.705,11,497,0.002032129729199292
TAIL_GT_030,115,653453.004,11,1077,0.004403629211967077
TAIL_GT_030,116,653453.204,11,2486,0.010164737438208128
TAIL_GT_030,117,653453.404,11,900,0.0036799129905017358
TAIL_GT_030,118,653453.804,11,1066,0.004358652497638722
TAIL_GT_030,119,653454.004,11,1631,0.006668820097231479
TAIL_GT_030,120,653454.204,12,2278,0.00931426865818106
TAIL_GT_030,121,653454.404,12,135,0.0005519869485752603
TAIL_GT_030,122,653454.504,12,45,0.0001839956495250868
TAIL_GT_030,123,653454.604,12,0,0.0
TAIL_GT_030,124,653454.804,12,0,0.0
TAIL_GT_030,125,653455.004,12,0,0.0
TAIL_GT_030,126,653455.204,12,0,0.0
TAIL_GT_030,127,653455.403,12,0,0.0
TAIL_GT_030,128,653455.603,12,0,0.0
TAIL_GT_030,129,653455.903,12,0,0.0
TAIL_GT_030,130,653456.103,12,0,0.0
TAIL_GT_030,131,653456.303,12,0,0.0
TAIL_GT_030,132,653456.503,12,78,0.0003189257925101504
TAIL_GT_030,133,653456.703,12,233,0.0009526885853187827
TAIL_GT_030,134,653457.003,12,589,0.0024082986126728024
TAIL_GT_030,135,653457.203,12,472,0.001929909923907577
TAIL_GT_030,136,653457.403,12,335,0.0013697453909089794
TAIL_GT_030,137,653457.603,12,868,0.0035490716397283406
TAIL_GT_030,138,653457.902,12,1150,0.004702111043418884
TAIL_GT_030,139,653458.502,12,762,0.0031156596652914697
TAIL_GT_030,140,653458.702,12,1064,0.004350474913215385
TAIL_GT_030,141,653458.902,12,1201,0.004910639446213983
TAIL_GT_030,142,653459.102,12,258,0.0010549083906104975
TAIL_GT_030,143,653459.302,12,222,0.0009077118709904282
TAIL_GT_030,144,653459.602,12,17,6.950946759836612e-05
TAIL_GT_030,145,653459.902,12,16,6.542067538669752e-05
TAIL_GT_030,146,653460.202,12,5,2.0443961058342975e-05
TAIL_GT_030,147,653460.401,12,7,2.8621545481680166e-05
TAIL_GT_030,148,653460.701,12,0,0.0
TAIL_GT_030,149,653460.901,12,0,0.0
TAIL_GT_030,150,653461.101,12,0,0.0
TAIL_GT_030,151,653461.301,12,0,0.0
TAIL_GT_030,152,653461.401,12,0,0.0
TAIL_GT_030,153,653461.601,12,1,4.088792211668595e-06
TAIL_GT_030,154,653461.801,12,0,0.0
TAIL_GT_030,155,653462.001,12,0,0.0
TAIL_GT_030,156,653462.201,12,0,0.0
TAIL_GT_030,157,653462.401,12,0,0.0
TAIL_GT_030,158,653462.601,12,80,0.0003271033769334876
TAIL_GT_030,159,653462.800,12,0,0.0
TAIL_GT_030,160,653463.000,12,55,0.00022488357164177273
TAIL_GT_030,161,653463.200,12,214,0.0008750015332970794
TAIL_GT_030,162,653463.500,12,161,0.0006582955460786438
TAIL_GT_030,163,653463.700,12,0,0.0
TAIL_GT_030,164,653463.900,12,1729,0.007069521733975001
TAIL_GT_030,165,653464.100,12,2613,0.01068401404909004
TAIL_GT_030,166,653464.300,12,454,0.0018563116640975422
TAIL_GT_030,167,653464.500,12,0,0.0
TAIL_GT_030,168,653464.700,12,0,0.0
TAIL_GT_030,169,653464.900,12,0,0.0
TAIL_GT_030,170,653465.200,12,0,0.0
TAIL_GT_030,171,653465.499,12,0,0.0
TAIL_GT_030,172,653465.699,12,198,0.0008095808579103819
TAIL_GT_030,173,653465.799,12,1871,0.007650130228031942
TAIL_GT_030,174,653465.899,12,5657,0.02313029754140924
TAIL_GT_030,175,653466.099,12,3799,0.015533321612128993
TAIL_GT_030,176,653466.299,12,2110,0.008627351566620737
TAIL_GT_030,177,653466.499,12,1552,0.00634580551250966
TAIL_GT_030,178,653466.699,12,1052,0.004301409406675362
TAIL_GT_030,179,653467.299,12,2588,0.010581794243798324
TAIL_GT_030,180,653467.499,12,3627,0.014830049351721995
TAIL_GT_030,181,653467.599,12,1502,0.00614136590192623
TAIL_GT_030,182,653467.698,12,6348,0.025955652959672244
TAIL_GT_030,183,653467.798,12,5205,0.02128216346173504
TAIL_GT_030,184,653467.898,12,2835,0.011591725920080467
TAIL_GT_030,185,653467.998,12,583,0.002383765859402791
TAIL_GT_030,186,653468.198,12,0,0.0
TAIL_GT_030,187,653468.398,12,0,0.0
TAIL_GT_030,188,653468.898,12,0,0.0
TAIL_GT_030,189,653469.098,12,360,0.0014719651962006944
TAIL_GT_030,190,653469.298,12,446,0.0018236013264041934
TAIL_GT_030,191,653469.498,12,1235,0.005049658381410715
TAIL_GT_030,192,653469.698,12,1846,0.007547910422740227
TAIL_GT_030,193,653469.998,12,284,0.001161216988113881
TAIL_GT_030,194,653470.297,12,193,0.0007891368968520389
TAIL_GT_030,195,653470.597,12,1099,0.004493582640623786
TAIL_GT_030,196,653470.897,12,0,0.0
TAIL_GT_030,197,653471.197,12,0,0.0
TAIL_GT_030,198,653471.597,12,0,0.0
TAIL_GT_030,199,653471.897,12,0,0.0
TAIL_GT_030,200,653472.097,12,0,0.0
TAIL_GT_030,201,653472.297,12,12,4.906550654002314e-05
TAIL_GT_030,202,653472.497,12,0,0.0
TAIL_GT_030,203,653472.696,12,0,0.0
TAIL_GT_030,204,653472.896,12,0,0.0
TAIL_GT_030,205,653473.096,12,0,0.0
TAIL_GT_030,206,653473.296,12,0,0.0
TAIL_GT_030,207,653473.496,12,0,0.0
TAIL_GT_030,208,653473.696,12,0,0.0
TAIL_GT_030,209,653473.896,12,0,0.0
TAIL_GT_030,210,653474.296,12,0,0.0
TAIL_GT_030,211,653474.596,12,0,0.0
TAIL_GT_030,212,653474.896,12,0,0.0
TAIL_GT_030,213,653475.195,12,0,0.0
TAIL_GT_050,0,653418.418,0,0,0.0
TAIL_GT_050,1,653418.602,0,0,0.0
TAIL_GT_050,2,653418.702,0,0,0.0
TAIL_GT_050,3,653418.802,0,0,0.0
TAIL_GT_050,4,653418.902,0,0,0.0
TAIL_GT_050,5,653419.002,0,0,0.0
TAIL_GT_050,6,653419.102,0,0,0.0
TAIL_GT_050,7,653419.201,0,0,0.0
TAIL_GT_050,8,653419.301,0,0,0.0
TAIL_GT_050,9,653419.401,0,0,0.0
TAIL_GT_050,10,653419.501,0,0,0.0
TAIL_GT_050,11,653419.601,0,0,0.0
TAIL_GT_050,12,653419.701,0,0,0.0
TAIL_GT_050,13,653419.901,0,0,0.0
TAIL_GT_050,14,653420.101,0,196,0.002094576542880043
TAIL_GT_050,15,653420.301,0,509,0.005439487042479295
TAIL_GT_050,16,653420.501,0,607,0.006486775313919316
TAIL_GT_050,17,653420.801,0,214,0.0022869356131445364
TAIL_GT_050,18,653421.101,0,0,0.0
TAIL_GT_050,19,653421.501,0,0,0.0
TAIL_GT_050,20,653421.800,0,0,0.0
TAIL_GT_050,21,653422.100,0,1335,0.014266631044616618
TAIL_GT_050,22,653422.300,0,164,0.0017526048624098318
TAIL_GT_050,23,653422.500,0,0,0.0
TAIL_GT_050,24,653422.700,1,0,0.0
TAIL_GT_050,25,653422.900,1,0,0.0
TAIL_GT_050,26,653423.100,1,0,0.0
TAIL_GT_050,27,653423.300,1,0,0.0
TAIL_GT_050,28,653423.600,1,0,0.0
TAIL_GT_050,29,653423.800,1,0,0.0
TAIL_GT_050,30,653424.000,1,0,0.0
TAIL_GT_050,31,653424.199,1,0,0.0
TAIL_GT_050,32,653424.399,1,0,0.0
TAIL_GT_050,33,653424.599,1,0,0.0
TAIL_GT_050,34,653424.799,1,0,0.0
TAIL_GT_050,35,653424.999,1,0,0.0
TAIL_GT_050,36,653425.199,1,2,2.137323002938819e-05
TAIL_GT_050,37,653425.499,1,0,0.0
TAIL_GT_050,38,653425.699,1,0,0.0
TAIL_GT_050,39,653425.899,1,1,1.0686615014694095e-05
TAIL_GT_050,40,653426.099,1,0,0.0
TAIL_GT_050,41,653426.299,1,0,0.0
TAIL_GT_050,42,653426.499,2,0,0.0
TAIL_GT_050,43,653426.598,2,4,4.274646005877638e-05
TAIL_GT_050,44,653426.798,2,609,0.006508148543948704
TAIL_GT_050,45,653426.998,2,22,0.0002351055303232701
TAIL_GT_050,46,653427.198,2,0,0.0
TAIL_GT_050,47,653427.398,2,1,1.0686615014694095e-05
TAIL_GT_050,48,653427.598,2,0,0.0
TAIL_GT_050,49,653427.798,2,0,0.0
TAIL_GT_050,50,653427.998,2,0,0.0
TAIL_GT_050,51,653428.198,2,0,0.0
TAIL_GT_050,52,653428.498,2,0,0.0
TAIL_GT_050,53,653428.898,2,0,0.0
TAIL_GT_050,54,653429.097,2,4,4.274646005877638e-05
TAIL_GT_050,55,653429.397,2,5,5.343307507347048e-05
TAIL_GT_050,56,653429.897,2,0,0.0
TAIL_GT_050,57,653430.097,2,184,0.0019663371627037136
TAIL_GT_050,58,653430.497,2,115,0.001228960726689821
TAIL_GT_050,59,653431.097,2,75,0.0008014961261020571
TAIL_GT_050,60,653431.297,2,15,0.00016029922522041144
TAIL_GT_050,61,653431.496,2,1248,0.013336895538338231
TAIL_GT_050,62,653431.796,2,54,0.0005770772107934811
TAIL_GT_050,63,653432.096,2,1319,0.014095645204381512
TAIL_GT_050,64,653432.496,2,0,0.0
TAIL_GT_050,65,653432.696,2,0,0.0
TAIL_GT_050,66,653432.896,2,70,0.0007480630510285867
TAIL_GT_050,67,653432.996,2,5,5.343307507347048e-05
TAIL_GT_050,68,653433.196,2,0,0.0
TAIL_GT_050,69,653433.396,2,0,0.0
TAIL_GT_050,70,653433.596,2,0,0.0
TAIL_GT_050,71,653433.796,2,12,0.00012823938017632916
TAIL_GT_050,72,653434.295,2,0,0.0
TAIL_GT_050,73,653434.495,2,3,3.205984504408229e-05
TAIL_GT_050,74,653434.695,2,12,0.00012823938017632916
TAIL_GT_050,75,653434.895,2,37,0.0003954047555436815
TAIL_GT_050,76,653435.095,2,13544,0.14473951375901684
TAIL_GT_050,77,653435.295,2,14856,0.1587603526582955
TAIL_GT_050,78,653435.595,2,17121,0.1829655356665776
TAIL_GT_050,79,653435.795,2,16406,0.17532460593107133
TAIL_GT_050,80,653435.995,2,0,0.0
TAIL_GT_050,81,653436.195,2,0,0.0
TAIL_GT_050,82,653436.494,2,0,0.0
TAIL_GT_050,83,653436.694,2,0,0.0
TAIL_GT_050,84,653436.911,3,0,0.0
TAIL_GT_050,85,653440.210,6,0,0.0
TAIL_GT_050,86,653440.310,6,0,0.0
TAIL_GT_050,87,653444.708,9,0,0.0
TAIL_GT_050,88,653444.808,9,0,0.0
TAIL_GT_050,89,653445.008,9,0,0.0
TAIL_GT_050,90,653445.208,9,0,0.0
TAIL_GT_050,91,653445.408,9,0,0.0
TAIL_GT_050,92,653445.707,9,0,0.0
TAIL_GT_050,93,653446.207,9,0,0.0
TAIL_GT_050,94,653446.407,9,0,0.0
TAIL_GT_050,95,653446.607,9,0,0.0
TAIL_GT_050,96,653446.807,9,0,0.0
TAIL_GT_050,97,653447.007,9,0,0.0
TAIL_GT_050,98,653447.207,9,0,0.0
TAIL_GT_050,99,653447.407,9,0,0.0
TAIL_GT_050,100,653447.707,9,0,0.0
TAIL_GT_050,101,653448.106,9,0,0.0
TAIL_GT_050,102,653448.306,9,0,0.0
TAIL_GT_050,103,653448.506,9,0,0.0
TAIL_GT_050,104,653448.606,9,0,0.0
TAIL_GT_050,105,653448.706,9,0,0.0
TAIL_GT_050,106,653448.906,9,0,0.0
TAIL_GT_050,107,653449.106,9,0,0.0
TAIL_GT_050,108,653449.406,9,0,0.0
TAIL_GT_050,109,653450.106,9,0,0.0
TAIL_GT_050,110,653450.206,9,0,0.0
TAIL_GT_050,111,653452.205,11,220,0.002351055303232701
TAIL_GT_050,112,653452.305,11,411,0.004392198771039273
TAIL_GT_050,113,653452.505,11,210,0.00224418915308576
TAIL_GT_050,114,653452.705,11,83,0.00088698904621961
TAIL_GT_050,115,653453.004,11,323,0.0034517766497461928
TAIL_GT_050,116,653453.204,11,845,0.00903018968741651
TAIL_GT_050,117,653453.404,11,152,0.0016243654822335025
TAIL_GT_050,118,653453.804,11,212,0.002265562383115148
TAIL_GT_050,119,653454.004,11,258,0.0027571466737910766
